Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2012-12-24,1077.25,1085.05,1061.3,1076.0,1065.65,171946.0,1847.07
2012-12-26,1143.4,1143.4,1055.15,1060.0,1058.8,149714.0,1597.81
2012-12-27,1069.7,1093.9,1045.0,1083.5,1084.65,1158293.0,12293.39
2012-12-28,1092.9,1099.45,1069.15,1082.5,1078.55,202564.0,2191.64
2012-12-31,1069.55,1116.0,1069.55,1109.9,1104.4,251306.0,2763.57
2013-01-01,1114.5,1119.3,1095.3,1097.0,1098.25,67425.0,746.2
2013-01-02,1107.4,1110.75,1091.0,1105.0,1105.8,186183.0,2051.29
2013-01-03,1111.95,1112.7,1091.25,1093.9,1093.7,137918.0,1517.21
2013-01-04,1093.8,1118.75,1081.15,1116.0,1110.3,277367.0,3040.52
2013-01-07,1096.05,1116.15,1085.85,1087.0,1094.7,178836.0,1964.17
2013-01-08,1081.25,1098.2,1072.05,1078.05,1078.2,215391.0,2326.74
2013-01-09,1085.75,1097.0,1080.0,1084.05,1085.35,120892.0,1317.21
2013-01-10,1086.4,1094.75,1064.85,1069.0,1069.05,103729.0,1118.38
2013-01-11,1062.05,1079.05,1055.15,1067.8,1063.3,109365.0,1164.56
2013-01-14,1063.7,1069.95,1055.6,1058.0,1059.35,82620.0,876.24
2013-01-15,1065.95,1078.5,1062.05,1066.2,1068.95,67872.0,727.36
2013-01-16,1068.75,1079.5,1059.0,1066.35,1063.75,66147.0,706.66
2013-01-17,1060.25,1070.0,1050.6,1058.0,1054.25,127543.0,1349.72
2013-01-18,1058.85,1062.0,1032.0,1049.0,1051.0,212486.0,2220.57
2013-01-21,1051.45,1074.0,1045.25,1064.05,1066.85,80482.0,856.96
2013-01-22,1084.15,1084.15,1055.5,1057.0,1060.05,71094.0,759.26
2013-01-23,1052.1,1068.75,1035.85,1040.25,1041.95,93604.0,982.0
2013-01-24,1040.3,1049.35,1021.0,1023.0,1027.9,144822.0,1493.69
2013-01-25,1027.9,1044.0,1005.0,1041.5,1034.9,127364.0,1302.81
2013-01-28,1033.05,1061.9,1033.05,1057.0,1057.6,69658.0,731.78
2013-01-29,1060.0,1077.2,1058.0,1071.0,1070.85,283219.0,3032.64
2013-01-30,1077.3,1077.3,1047.0,1063.95,1063.35,102678.0,1086.06
2013-01-31,1064.95,1066.0,1042.6,1049.0,1050.2,273553.0,2878.61
2013-02-01,1064.4,1070.0,1055.0,1069.0,1063.95,109584.0,1165.62
2013-02-04,1071.9,1079.35,1030.0,1034.95,1044.25,214665.0,2269.81
2013-02-05,1042.0,1042.0,1017.0,1017.2,1021.8,172261.0,1768.1
2013-02-06,1049.0,1060.0,1021.5,1040.0,1040.3,249197.0,2579.3
2013-02-07,1040.9,1053.85,1033.05,1042.0,1043.8,173385.0,1809.28
2013-02-08,1049.85,1054.45,1024.0,1034.75,1030.5,147202.0,1536.59
2013-02-11,1038.0,1046.7,1030.0,1041.45,1039.75,65244.0,677.22
2013-02-12,1041.0,1054.95,1036.1,1054.95,1052.3,57422.0,601.24
2013-02-13,1064.0,1075.7,1054.7,1070.1,1070.3,156853.0,1678.27
2013-02-14,1075.0,1077.3,1034.05,1039.9,1048.05,181274.0,1913.86
2013-02-15,1047.0,1047.0,1018.35,1038.0,1037.95,138907.0,1434.3
2013-02-18,1035.95,1047.95,1023.95,1034.8,1033.4,53391.0,552.84
2013-02-19,1035.3,1059.9,1035.3,1059.0,1056.2,52142.0,546.54
2013-02-20,1053.65,1064.0,1052.0,1059.9,1058.75,55073.0,582.71
2013-02-21,1053.0,1057.9,1035.65,1045.0,1046.45,189635.0,1985.04
2013-02-22,1070.0,1070.0,1041.0,1054.5,1049.5,56398.0,590.47
2013-02-25,1050.15,1063.9,1038.0,1040.1,1045.5,54073.0,568.55
2013-02-26,1043.4,1043.4,1023.1,1030.9,1030.15,79885.0,822.9
2013-02-27,1030.2,1040.0,994.0,1027.0,1027.5,185817.0,1895.62
2013-02-28,1021.65,1044.0,999.0,1017.0,1010.0,234052.0,2384.17
2013-03-01,1012.0,1054.0,1010.0,1040.0,1041.25,128567.0,1333.81
2013-03-04,1039.8,1043.3,1022.15,1038.0,1038.9,85927.0,889.85
2013-03-05,1024.35,1058.4,1024.35,1048.2,1051.85,84029.0,880.39
2013-03-06,1057.85,1057.85,1027.0,1034.4,1038.75,108203.0,1125.61
2013-03-07,1031.35,1043.9,1024.0,1027.0,1028.05,129023.0,1329.68
2013-03-08,1030.0,1044.0,1030.0,1035.6,1037.3,71120.0,737.11
2013-03-11,1036.95,1047.95,1030.0,1035.25,1037.05,86829.0,901.77
2013-03-12,1038.0,1045.0,1030.4,1040.5,1041.05,48860.0,507.85
2013-03-13,1039.3,1039.3,1020.0,1031.75,1032.05,88467.0,910.54
2013-03-14,1034.9,1036.95,1020.1,1023.1,1024.35,67715.0,694.7
2013-03-15,1022.0,1033.15,1012.0,1015.5,1016.1,129867.0,1325.94
2013-03-18,1014.85,1028.7,1007.1,1024.2,1025.05,120305.0,1226.54
2013-03-19,1024.2,1029.8,994.75,1000.95,999.9,397873.0,3997.98
2013-03-20,992.05,1008.8,960.0,966.0,964.55,322824.0,3160.98
2013-03-21,972.85,975.95,924.45,970.5,969.4,172834.0,1660.31
2013-03-22,973.05,1010.75,973.0,996.25,1000.0,459490.0,4591.3
2013-03-25,1004.8,1020.95,982.5,990.0,986.7,158921.0,1597.23
2013-03-26,988.8,1004.0,987.15,997.0,999.75,468558.0,4682.19
2013-03-28,999.85,1010.0,973.05,997.0,987.5,258042.0,2547.24
2013-04-01,989.0,1004.8,986.8,998.55,995.7,132637.0,1321.45
2013-04-02,998.55,1050.7,998.55,1047.6,1042.55,138771.0,1427.14
2013-04-03,1040.1,1060.9,1015.25,1027.0,1023.35,133174.0,1389.53
2013-04-04,1023.35,1029.65,992.0,998.25,996.05,141626.0,1427.62
2013-04-05,1004.0,1014.0,998.45,1010.75,1010.4,52695.0,531.05
2013-04-08,995.0,1033.95,995.0,1029.0,1026.2,78709.0,806.18
2013-04-09,1029.0,1047.45,1020.05,1026.1,1026.45,78467.0,813.84
2013-04-10,1028.9,1044.0,1021.2,1029.05,1029.5,67350.0,695.48
2013-04-11,1028.0,1044.75,1028.0,1044.45,1041.8,38947.0,403.79
2013-04-12,1031.0,1044.0,1030.0,1039.0,1039.4,100343.0,1038.46
2013-04-15,1043.0,1053.0,1018.0,1025.0,1023.25,135550.0,1409.37
2013-04-16,1022.0,1047.85,1022.0,1039.05,1040.45,71570.0,742.31
2013-04-17,1042.0,1073.4,1042.0,1060.0,1059.55,190472.0,2021.18
2013-04-18,1062.0,1075.5,1045.0,1056.0,1061.75,100803.0,1068.62
2013-04-22,1069.85,1075.0,1051.0,1062.0,1060.7,275785.0,2934.09
2013-04-23,1056.35,1070.0,1039.0,1056.0,1056.9,124251.0,1314.05
2013-04-25,1051.1,1066.5,1045.3,1055.0,1057.6,318322.0,3364.71
2013-04-26,1052.15,1074.0,1051.0,1065.05,1061.8,91458.0,972.06
2013-04-29,1063.0,1097.0,1063.0,1090.0,1087.65,186527.0,2021.59
2013-04-30,1089.0,1103.55,1043.0,1071.5,1074.85,187275.0,2026.22
2013-05-02,1074.85,1092.4,1072.0,1084.55,1084.7,97962.0,1063.24
2013-05-03,1088.95,1090.15,1067.0,1071.85,1070.4,49645.0,534.47
2013-05-06,1073.0,1083.9,1070.4,1080.0,1079.75,57580.0,621.6
2013-05-07,1079.5,1108.0,1079.5,1106.0,1102.4,122087.0,1337.69
2013-05-08,1098.0,1116.0,1081.2,1091.25,1092.3,162369.0,1786.54
2013-05-09,1092.0,1101.0,1080.0,1084.8,1082.85,77764.0,849.82
2013-05-10,1084.0,1092.0,1080.0,1088.0,1088.1,25761.0,279.67
2013-05-11,1074.3,1093.0,1074.3,1080.0,1083.35,5445.0,59.09
2013-05-13,1081.0,1108.95,1081.0,1104.55,1104.55,99806.0,1095.06
2013-05-14,1110.0,1128.0,1110.0,1125.5,1121.1,265225.0,2978.38
2013-05-15,1123.5,1147.75,1123.5,1137.8,1142.4,206708.0,2353.78
2013-05-16,1149.75,1152.0,1126.3,1128.5,1129.45,111912.0,1274.34
2013-05-17,1129.5,1136.7,1116.0,1122.0,1120.65,71519.0,803.74
2013-05-20,1116.0,1129.9,1075.2,1080.0,1082.2,124797.0,1374.43
2013-05-21,1062.0,1062.0,997.0,1000.0,1006.45,804608.0,8178.75
2013-05-22,1008.0,1019.0,982.7,995.5,995.0,484881.0,4824.87
2013-05-23,1008.0,1008.0,975.1,980.0,979.7,285685.0,2816.14
2013-05-24,986.9,994.0,978.0,985.0,989.4,207153.0,2039.19
2013-05-27,980.1,1006.0,980.1,992.25,990.6,142557.0,1417.91
2013-05-28,984.0,999.0,980.65,982.0,982.75,157232.0,1559.73
2013-05-29,985.5,1000.0,985.5,990.55,994.75,119663.0,1190.4
2013-05-30,985.0,1000.0,965.95,975.05,972.75,226839.0,2216.71
2013-05-31,970.0,987.0,970.0,978.0,977.6,210480.0,2056.54
2013-06-03,975.0,986.9,948.45,954.45,953.65,142192.0,1364.89
2013-06-04,954.9,971.7,951.25,970.0,965.3,92250.0,888.84
2013-06-05,965.3,974.9,954.0,973.8,972.3,91296.0,881.81
2013-06-06,975.7,978.9,956.25,962.0,961.35,162141.0,1563.34
2013-06-07,960.0,968.0,940.4,945.0,944.5,73398.0,701.63
2013-06-10,943.0,953.8,927.1,941.0,936.35,109108.0,1023.12
2013-06-11,932.1,966.9,932.1,964.0,960.45,194808.0,1861.77
2013-06-12,960.2,982.0,960.0,969.95,970.45,288573.0,2806.81
2013-06-13,968.0,973.3,950.2,960.0,956.35,242926.0,2347.31
2013-06-14,960.0,972.0,960.0,970.0,970.2,100015.0,967.79
2013-06-17,979.0,979.0,960.1,968.95,967.35,77006.0,748.71
2013-06-18,965.0,975.0,954.25,963.9,961.75,60599.0,584.3
2013-06-19,968.0,974.95,960.0,967.1,968.05,46151.0,446.67
2013-06-20,965.05,980.9,942.05,967.0,969.0,143859.0,1398.7
2013-06-21,959.0,1002.2,959.0,979.0,981.2,303347.0,2998.12
2013-06-24,985.7,994.65,961.2,969.95,968.9,157615.0,1538.34
2013-06-25,957.0,984.2,943.1,964.45,966.95,181123.0,1743.87
2013-06-26,970.3,988.8,961.0,978.0,979.85,203220.0,1997.49
2013-06-27,992.0,992.0,963.0,975.0,972.95,334412.0,3267.08
2013-06-28,985.0,995.0,978.15,993.0,991.1,150382.0,1483.51
2013-07-01,994.0,999.95,975.0,986.25,989.5,246888.0,2446.93
2013-07-02,985.5,991.85,974.0,979.9,979.35,136575.0,1342.35
2013-07-03,980.0,984.35,960.05,964.0,964.35,116458.0,1129.95
2013-07-04,970.0,975.0,961.25,964.0,962.65,88883.0,861.04
2013-07-05,968.9,985.0,965.3,976.5,973.65,70505.0,688.42
2013-07-08,980.0,981.0,966.1,968.1,969.25,73157.0,711.9
2013-07-09,975.6,995.0,974.0,993.0,992.05,252420.0,2497.16
2013-07-10,993.05,1019.0,993.05,1005.65,1007.1,352112.0,3546.26
2013-07-11,1016.25,1025.45,999.0,1003.0,1005.5,234576.0,2375.13
2013-07-12,1006.0,1016.05,992.4,1011.0,1010.1,458344.0,4597.1
2013-07-15,1001.0,1015.0,999.45,1002.9,1001.4,295448.0,2971.91
2013-07-16,1005.0,1007.2,990.2,996.5,996.25,73341.0,731.88
2013-07-17,996.0,1006.6,984.0,999.0,996.9,107765.0,1074.78
2013-07-18,998.0,1006.9,990.0,994.4,994.45,70662.0,704.32
2013-07-19,996.0,1002.05,963.5,970.0,976.0,110003.0,1090.0
2013-07-22,975.0,980.0,951.15,953.0,957.45,162549.0,1561.88
2013-07-23,957.45,972.0,954.95,963.0,964.75,226526.0,2186.66
2013-07-24,970.0,970.0,948.0,970.0,969.1,113669.0,1091.39
2013-07-25,960.15,962.0,934.5,948.0,938.85,226175.0,2130.53
2013-07-26,943.1,953.0,942.8,948.85,947.3,49543.0,469.47
2013-07-29,942.65,965.9,942.65,962.0,962.25,98224.0,943.69
2013-07-30,962.3,969.0,919.05,919.8,925.55,352538.0,3368.05
2013-07-31,925.55,943.0,905.25,935.05,936.7,147591.0,1367.79
2013-08-01,936.0,947.95,911.0,923.5,921.15,326873.0,3023.02
2013-08-02,925.25,939.9,918.25,926.85,927.9,111112.0,1031.7
2013-08-05,935.0,959.0,910.0,950.0,954.7,362382.0,3410.81
2013-08-06,945.0,957.9,926.45,934.0,932.45,162615.0,1527.77
2013-08-07,935.0,951.5,935.0,949.0,945.65,58928.0,556.07
2013-08-08,945.15,978.0,940.35,974.0,969.3,98219.0,941.07
2013-08-12,987.95,1017.45,976.5,1007.5,1008.15,350550.0,3519.44
2013-08-13,1008.0,1016.9,988.3,997.3,998.7,122897.0,1231.93
2013-08-14,1000.0,1011.3,990.7,996.55,998.2,86256.0,864.75
2013-08-16,990.25,1014.65,981.95,990.8,991.9,122644.0,1219.71
2013-08-19,995.2,1009.35,929.7,954.0,952.95,195133.0,1891.95
2013-08-20,950.0,951.9,938.55,945.0,945.05,123560.0,1167.5
2013-08-21,958.05,968.7,940.1,943.55,945.15,127392.0,1215.82
2013-08-22,942.1,960.0,933.25,943.1,945.95,356217.0,3367.29
2013-08-23,938.1,950.05,931.0,938.0,934.9,195336.0,1833.49
2013-08-26,932.2,959.05,932.2,952.9,950.2,147885.0,1397.59
2013-08-27,950.2,954.75,932.6,934.0,938.85,140713.0,1322.75
2013-08-28,930.1,961.0,917.35,952.5,957.05,111823.0,1052.83
2013-08-29,955.0,969.4,949.0,953.7,956.95,266487.0,2554.93
2013-08-30,974.0,1005.0,956.25,988.0,994.25,176229.0,1732.45
2013-09-02,995.0,1017.9,988.3,997.05,995.9,134014.0,1343.52
2013-09-03,1005.9,1005.9,930.25,950.0,953.8,143956.0,1407.7
2013-09-04,953.8,989.0,946.0,985.95,973.0,258393.0,2498.41
2013-09-05,997.0,997.0,950.95,975.15,966.75,194600.0,1886.09
2013-09-06,984.0,988.0,973.3,977.0,982.9,94059.0,922.19
2013-09-10,986.0,1003.95,967.55,990.65,995.15,310361.0,3046.74
2013-09-11,995.15,1001.75,985.0,990.0,994.1,101556.0,1007.68
2013-09-12,994.1,1025.0,976.0,998.0,994.65,213518.0,2147.3
2013-09-13,1000.5,1035.0,998.25,1003.55,1002.6,317691.0,3225.9
2013-09-16,1019.0,1019.0,975.1,982.0,982.2,320375.0,3152.51
2013-09-17,977.3,995.65,971.3,990.95,988.95,136175.0,1342.31
2013-09-18,989.05,999.0,981.25,995.0,992.9,93692.0,927.5
2013-09-19,1004.0,1015.0,991.0,1011.0,1010.5,193905.0,1945.24
2013-09-20,1016.0,1029.4,985.1,987.1,997.75,354590.0,3569.86
2013-09-23,988.85,1001.9,985.3,994.0,995.5,101055.0,1003.92
2013-09-24,988.0,999.5,986.0,991.0,990.05,319858.0,3167.92
2013-09-25,993.0,996.0,973.0,978.0,978.8,121026.0,1189.64
2013-09-26,979.1,987.9,971.0,981.0,975.95,108318.0,1059.26
2013-09-27,980.0,994.85,977.0,986.35,984.7,99682.0,985.8
2013-09-30,977.15,986.95,957.25,965.0,970.35,131413.0,1281.42
2013-10-01,963.3,995.0,961.7,993.0,992.85,190896.0,1868.26
2013-10-03,992.85,1017.0,992.85,1012.0,1013.6,213307.0,2149.26
2013-10-04,1010.5,1030.7,1010.5,1024.95,1022.35,150846.0,1547.65
2013-10-07,1025.0,1055.0,1021.1,1050.0,1049.2,200437.0,2082.98
2013-10-08,1055.0,1064.3,1043.1,1051.0,1058.55,223106.0,2352.65
2013-10-09,1049.8,1059.95,1042.55,1049.5,1047.4,115780.0,1217.95
2013-10-10,1054.0,1064.9,1041.1,1050.0,1046.85,152769.0,1609.06
2013-10-11,1057.0,1060.0,1029.0,1033.6,1034.1,137351.0,1424.77
2013-10-14,1038.8,1044.65,1021.55,1025.0,1024.85,134179.0,1381.88
2013-10-15,1034.0,1038.0,1015.05,1030.0,1031.95,116787.0,1203.84
2013-10-17,1038.8,1038.8,1005.0,1010.0,1008.75,54394.0,555.15
2013-10-18,1016.7,1035.0,1010.0,1030.0,1030.35,66897.0,686.09
2013-10-21,1034.9,1044.1,1029.05,1030.1,1031.45,73139.0,757.94
2013-10-22,1031.0,1040.0,1026.8,1034.0,1033.8,71322.0,737.26
2013-10-23,1039.85,1039.85,1006.2,1015.2,1018.35,111115.0,1130.88
2013-10-24,1018.95,1020.0,986.1,989.0,991.2,229257.0,2294.03
2013-10-25,994.55,994.55,972.2,974.0,974.85,275498.0,2695.06
2013-10-28,975.0,984.0,963.2,965.0,966.6,70565.0,684.37
2013-10-29,957.25,995.0,957.25,990.0,991.15,264551.0,2598.71
2013-10-30,998.6,998.6,971.15,975.0,972.9,304339.0,2977.33
2013-10-31,977.5,981.3,965.2,972.75,972.5,384891.0,3738.61
2013-11-01,978.0,985.0,969.0,979.9,977.5,238989.0,2333.73
2013-11-03,987.0,992.0,980.4,988.0,989.2,23032.0,227.38
2013-11-05,982.5,999.0,981.5,983.5,984.25,269153.0,2661.78
2013-11-06,989.0,1035.05,985.0,1032.2,1029.65,280771.0,2843.68
2013-11-07,1039.7,1039.8,987.2,1000.3,1000.2,216210.0,2189.87
2013-11-08,1004.9,1028.0,1000.0,1020.1,1020.4,149663.0,1523.87
2013-11-11,1050.0,1130.7,1050.0,1103.0,1101.3,1356698.0,14994.97
2013-11-12,1119.0,1152.0,1111.85,1144.9,1138.4,899631.0,10245.78
2013-11-13,1150.5,1159.95,1132.15,1140.0,1139.45,350081.0,4014.87
2013-11-14,1140.0,1162.9,1123.0,1147.0,1148.3,191616.0,2195.27
2013-11-18,1149.9,1166.75,1147.4,1156.0,1155.25,152433.0,1763.06
2013-11-19,1156.5,1156.55,1135.55,1136.25,1139.35,167098.0,1912.54
2013-11-20,1144.95,1163.6,1129.9,1143.3,1139.0,172202.0,1977.33
2013-11-21,1143.0,1151.0,1122.0,1141.0,1132.6,138226.0,1568.56
2013-11-22,1135.5,1151.0,1126.0,1129.9,1129.45,146987.0,1673.41
2013-11-25,1140.9,1172.4,1132.65,1162.0,1162.0,217372.0,2508.27
2013-11-26,1159.85,1174.95,1150.2,1160.0,1162.75,284537.0,3319.71
2013-11-27,1169.8,1183.45,1145.65,1155.0,1155.05,329200.0,3826.21
2013-11-28,1155.4,1163.4,1130.2,1160.0,1145.0,480475.0,5512.85
2013-11-29,1148.1,1162.0,1133.4,1158.0,1152.3,144577.0,1659.96
2013-12-02,1153.65,1168.0,1148.5,1161.0,1160.4,130353.0,1511.98
2013-12-03,1159.85,1168.5,1148.0,1150.4,1151.9,104538.0,1207.99
2013-12-04,1160.0,1161.0,1135.1,1138.55,1138.6,123050.0,1404.83
2013-12-05,1155.0,1157.95,1131.05,1133.0,1135.85,93977.0,1069.07
2013-12-06,1128.0,1142.0,1128.0,1138.2,1138.5,101502.0,1156.68
2013-12-09,1149.5,1149.5,1109.05,1113.0,1116.1,101317.0,1142.7
2013-12-10,1115.1,1138.0,1097.0,1113.0,1116.0,228518.0,2550.0
2013-12-11,1110.1,1140.0,1106.65,1136.45,1137.25,154116.0,1739.31
2013-12-12,1122.0,1142.0,1118.05,1139.0,1140.2,131499.0,1491.12
2013-12-13,1138.95,1159.9,1100.05,1110.0,1109.6,294079.0,3337.24
2013-12-16,1110.85,1133.0,1110.85,1126.5,1121.7,125185.0,1406.09
2013-12-17,1128.1,1162.8,1128.1,1162.8,1154.15,205312.0,2355.12
2013-12-18,1163.0,1188.0,1128.0,1186.05,1180.5,340091.0,3930.86
2013-12-19,1183.0,1195.05,1170.0,1171.1,1176.5,263917.0,3129.25
2013-12-20,1174.6,1191.0,1162.7,1182.2,1185.75,127692.0,1507.15
2013-12-23,1190.0,1207.25,1175.5,1193.0,1197.2,276914.0,3320.02
2013-12-24,1204.5,1216.35,1194.0,1194.1,1198.95,122361.0,1474.57
2013-12-26,1198.75,1208.7,1173.4,1175.55,1177.35,227551.0,2692.33
2013-12-27,1185.8,1228.0,1173.05,1220.0,1221.9,237074.0,2867.99
2013-12-30,1225.0,1234.9,1212.55,1216.0,1217.2,232904.0,2851.6
2013-12-31,1217.5,1236.75,1216.4,1221.0,1221.35,106555.0,1306.0
2014-01-01,1228.0,1234.35,1221.4,1227.0,1227.05,84468.0,1037.72
2014-01-02,1227.8,1245.0,1220.0,1239.0,1234.2,308793.0,3807.81
2014-01-03,1236.0,1253.0,1226.0,1251.2,1249.55,140462.0,1740.3
2014-01-06,1256.8,1260.0,1237.0,1253.2,1253.9,163613.0,2048.93
2014-01-07,1257.0,1260.5,1226.8,1231.0,1230.3,71636.0,887.06
2014-01-08,1229.45,1249.8,1228.2,1238.05,1237.2,116383.0,1442.11
2014-01-09,1246.0,1246.15,1225.1,1235.0,1234.85,159921.0,1972.6
2014-01-10,1228.1,1259.0,1226.05,1250.0,1250.0,151482.0,1891.06
2014-01-13,1255.0,1266.7,1253.05,1266.0,1261.65,181546.0,2287.41
2014-01-14,1259.3,1300.0,1259.3,1286.0,1285.2,189430.0,2428.14
2014-01-15,1290.0,1299.0,1279.2,1283.15,1292.2,357026.0,4616.29
2014-01-16,1292.0,1304.5,1281.1,1291.0,1289.9,96041.0,1239.33
2014-01-17,1285.05,1291.5,1258.95,1274.0,1269.45,163775.0,2080.8
2014-01-20,1269.3,1299.0,1261.1,1297.0,1296.3,161245.0,2065.62
2014-01-21,1300.0,1317.7,1298.0,1301.0,1303.7,223132.0,2918.36
2014-01-22,1307.95,1331.0,1304.45,1327.15,1325.4,257386.0,3400.4
2014-01-23,1330.0,1335.5,1311.2,1325.0,1325.45,301363.0,4001.1
2014-01-24,1324.05,1342.55,1312.95,1325.3,1326.9,214142.0,2850.3
2014-01-27,1326.95,1326.95,1301.35,1310.0,1308.7,162680.0,2140.26
2014-01-28,1307.8,1318.95,1276.1,1282.0,1290.2,127449.0,1648.06
2014-01-29,1297.0,1308.65,1285.15,1289.05,1292.7,123940.0,1606.63
2014-01-30,1297.0,1297.0,1235.0,1275.05,1268.65,163765.0,2068.1
2014-01-31,1277.0,1321.45,1271.05,1314.0,1315.5,168897.0,2208.1
2014-02-03,1325.85,1345.95,1295.05,1320.0,1313.05,376698.0,4965.15
2014-02-04,1365.0,1390.0,1331.5,1337.05,1341.5,773658.0,10567.83
2014-02-05,1348.4,1358.8,1320.0,1347.0,1344.1,267727.0,3596.54
2014-02-06,1349.9,1372.0,1328.3,1371.5,1365.95,206699.0,2801.43
2014-02-07,1374.0,1389.9,1366.0,1386.0,1385.4,219252.0,3028.94
2014-02-10,1390.0,1394.7,1367.15,1372.0,1371.55,94731.0,1306.65
2014-02-11,1373.05,1379.0,1345.0,1362.0,1356.2,62463.0,849.09
2014-02-12,1365.0,1391.65,1358.0,1389.0,1386.05,189330.0,2614.59
2014-02-13,1387.55,1389.5,1340.25,1346.35,1350.1,96032.0,1311.25
2014-02-14,1351.0,1367.95,1351.0,1361.2,1364.2,156687.0,2132.63
2014-02-17,1366.0,1366.0,1355.0,1360.0,1360.9,45586.0,620.29
2014-02-18,1364.95,1378.4,1353.95,1361.0,1358.6,73563.0,1005.12
2014-02-19,1361.0,1377.9,1354.2,1365.0,1365.4,53242.0,727.91
2014-02-20,1352.2,1402.0,1352.2,1395.45,1394.6,123498.0,1715.24
2014-02-21,1408.0,1428.9,1401.9,1420.0,1421.2,242005.0,3435.39
2014-02-24,1425.0,1437.0,1419.05,1424.0,1427.35,114658.0,1638.42
2014-02-25,1431.95,1435.0,1414.7,1427.5,1427.5,79701.0,1136.94
2014-02-26,1426.0,1447.0,1406.45,1418.0,1419.6,218771.0,3116.13
2014-02-28,1405.3,1434.0,1405.3,1421.5,1424.55,234193.0,3343.01
2014-03-03,1431.0,1450.0,1415.65,1438.5,1433.05,129556.0,1858.98
2014-03-04,1440.1,1445.0,1425.25,1430.0,1432.45,136689.0,1961.16
2014-03-05,1435.0,1442.0,1424.65,1426.95,1427.4,80696.0,1153.67
2014-03-06,1428.95,1455.0,1428.95,1437.0,1433.75,171066.0,2468.71
2014-03-07,1439.9,1444.85,1371.1,1390.0,1392.35,183172.0,2552.7
2014-03-10,1389.95,1389.95,1351.05,1382.0,1375.55,181630.0,2485.0
2014-03-11,1384.9,1398.65,1366.05,1370.05,1373.95,174751.0,2410.04
2014-03-12,1374.0,1396.25,1369.0,1391.5,1385.65,235362.0,3268.31
2014-03-13,1396.0,1414.0,1384.25,1389.1,1390.2,145783.0,2041.76
2014-03-14,1386.0,1413.2,1386.0,1403.35,1398.95,191108.0,2675.35
2014-03-18,1411.9,1424.75,1386.0,1422.05,1415.9,196364.0,2760.11
2014-03-19,1422.05,1429.0,1405.0,1407.75,1412.7,313571.0,4439.53
2014-03-20,1412.0,1432.75,1401.15,1411.95,1405.9,106302.0,1509.51
2014-03-21,1407.8,1420.0,1400.95,1416.0,1408.7,100527.0,1415.71
2014-03-22,1410.5,1422.0,1405.05,1418.4,1414.4,13109.0,185.31
2014-03-24,1415.15,1428.0,1402.25,1407.1,1408.65,117350.0,1654.31
2014-03-25,1411.65,1429.95,1404.65,1408.3,1412.0,162663.0,2305.45
2014-03-26,1430.0,1430.0,1371.4,1382.05,1381.4,238723.0,3324.92
2014-03-27,1390.9,1390.9,1332.6,1338.0,1339.25,308027.0,4149.97
2014-03-28,1339.3,1376.05,1330.15,1359.0,1359.5,181038.0,2455.85
2014-03-31,1361.2,1375.4,1305.1,1364.1,1365.9,528967.0,7194.32
2014-04-01,1366.0,1373.85,1339.25,1352.0,1348.8,164595.0,2229.5
2014-04-02,1352.25,1385.0,1345.0,1369.15,1370.1,116813.0,1597.68
2014-04-03,1266.0,1382.9,1266.0,1380.0,1376.65,151480.0,2077.85
2014-04-04,1375.9,1380.5,1346.95,1351.9,1349.6,87084.0,1182.92
2014-04-07,1353.25,1360.0,1330.95,1345.05,1350.6,144884.0,1944.74
2014-04-09,1349.65,1364.3,1345.0,1361.0,1361.05,366579.0,4951.15
2014-04-10,1356.65,1366.0,1335.1,1351.0,1344.35,117893.0,1587.79
2014-04-11,1349.35,1371.9,1342.2,1345.0,1347.25,176994.0,2400.25
2014-04-15,1353.0,1354.65,1300.7,1320.0,1317.75,207073.0,2740.57
2014-04-16,1322.65,1329.0,1308.0,1324.25,1324.55,142764.0,1889.4
2014-04-17,1327.15,1338.85,1313.2,1323.9,1324.8,113622.0,1505.71
2014-04-21,1318.0,1352.5,1318.0,1344.0,1339.45,91271.0,1226.92
2014-04-22,1348.65,1361.1,1338.1,1357.9,1359.25,116149.0,1572.85
2014-04-23,1365.9,1376.95,1362.0,1369.1,1367.6,186238.0,2551.09
2014-04-25,1376.95,1380.0,1363.0,1370.0,1369.55,199141.0,2729.47
2014-04-28,1374.95,1408.55,1372.7,1395.35,1397.45,414609.0,5792.41
2014-04-29,1407.9,1412.45,1386.15,1390.0,1390.55,155842.0,2178.45
2014-04-30,1400.0,1405.0,1358.1,1380.2,1381.25,104409.0,1443.88
2014-05-02,1389.95,1411.95,1369.0,1379.25,1379.25,220540.0,3068.62
2014-05-05,1382.0,1387.85,1349.0,1359.8,1360.9,89434.0,1221.69
2014-05-06,1370.0,1371.55,1343.0,1353.6,1352.15,58163.0,787.34
2014-05-07,1352.1,1366.9,1344.5,1353.0,1353.65,47668.0,646.94
2014-05-08,1364.8,1374.0,1347.05,1374.0,1368.45,73928.0,1009.05
2014-05-09,1364.5,1378.0,1330.0,1340.55,1338.4,104851.0,1416.42
2014-05-12,1338.0,1347.95,1319.5,1326.15,1334.35,174892.0,2329.08
2014-05-13,1338.8,1360.0,1313.0,1353.1,1355.75,159400.0,2128.65
2014-05-14,1360.0,1368.3,1338.6,1356.0,1361.35,93844.0,1270.61
